sku,category,price
sku79476,Showers,3893.93
sku79477,Showers,116.03
sku79478,Faucets,1391.09
sku79479,Faucets,494.46
sku79480,Misc,2931.27
sku79481,Toilets,4491.99
sku79482,Misc,3729.12
sku79483,Showers,3434.09
sku79484,Toilets,1535.22
sku79485,Faucets,80.97
sku79486,Showers,4057.3
sku79487,Toilets,3728.94
sku79488,Showers,500.97
sku79489,Faucets,56.15
sku79490,Toilets,4458.28
sku79491,Toilets,3715.01
sku79492,Misc,2085.35
sku79493,Faucets,316.88
sku79494,Showers,1802.51
sku79495,Misc,1369.9
sku79496,Showers,859.2
sku79497,Misc,4379.92
sku79498,Toilets,4605.21
sku79499,Showers,1393.81
sku79500,Toilets,534.06
sku79501,Toilets,3383.62
sku79502,Showers,3054.82
sku79503,Faucets,1917.4
sku79504,Misc,569.86
sku79505,Toilets,2195.48
sku79506,Misc,950.75
sku79507,Showers,3247.44
sku79508,Showers,711.03
sku79509,Showers,1510.92
sku79510,Misc,2799.51
sku79511,Showers,332.69
sku79512,Misc,178.97
sku79513,Faucets,41.97
sku79514,Showers,4838.72
sku79515,Faucets,1829.55
sku79516,Misc,3580.2
sku79517,Toilets,4344.49
sku79518,Toilets,4258.57
sku79519,Faucets,745.37
sku79520,Misc,4231.8
sku79521,Faucets,2854.5
sku79522,Toilets,2063.14
sku79523,Misc,365.81
sku79524,Toilets,2.75
sku79525,Toilets,36.57
sku79526,Showers,4278.64
sku79527,Faucets,2714.18
sku79528,Toilets,4825.46
sku79529,Misc,2680.46
sku79530,Faucets,3014.68
sku79531,Faucets,255.44
sku79532,Toilets,2991.98
sku79533,Toilets,2425.97
sku79534,Toilets,2631.28
sku79535,Toilets,4678.13
sku79536,Showers,2162.76
sku79537,Toilets,79.8
sku79538,Toilets,1795.54
sku79539,Faucets,4776.3
sku79540,Showers,206.23
sku79541,Faucets,4128.5
sku79542,Showers,1724.53
sku79543,Misc,1936.52
sku79544,Toilets,3774.03
sku79545,Toilets,915.93
sku79546,Toilets,3512.37
sku79547,Toilets,4409.82
sku79548,Toilets,908.66
sku79549,Misc,1545.89
sku79550,Toilets,1356.86
sku79551,Showers,2497.03
sku79552,Showers,100.08
sku79553,Faucets,1295.94
sku79554,Misc,1574.23
sku79555,Misc,1456.28
sku79556,Faucets,719.67
sku79557,Faucets,634.6
sku79558,Misc,4654.43
sku79559,Misc,365.67
sku79560,Misc,765.03
sku79561,Faucets,1775.38
sku79562,Misc,2023.55
sku79563,Misc,159.76
sku79564,Misc,1554.2
sku79565,Showers,2493.73
sku79566,Faucets,3028.27
sku79567,Misc,2545.64
sku79568,Toilets,4417.78
sku79569,Misc,2733.9
sku79570,Showers,2009.08
sku79571,Showers,4186.76
sku79572,Toilets,3230.4
sku79573,Faucets,1142.82
sku79574,Misc,844.74
sku79575,Showers,4480.01
sku79576,Toilets,4302.87
sku79577,Toilets,2598.88
sku79578,Misc,1657.73
sku79579,Toilets,282.27
sku79580,Misc,4330.51
sku79581,Faucets,4421.6
sku79582,Faucets,1135.31
sku79583,Toilets,2974.71
sku79584,Toilets,601.95
sku79585,Toilets,4544.9
sku79586,Showers,3706.76
sku79587,Misc,4398.52
sku79588,Misc,4806.83
sku79589,Toilets,4742.78
sku79590,Showers,4455.18
sku79591,Misc,469.45
sku79592,Toilets,691.93
sku79593,Showers,4518.66
sku79594,Misc,1350.71
sku79595,Showers,3488.56
sku79596,Misc,99.51
sku79597,Showers,3420.0
sku79598,Misc,1171.98
sku79599,Misc,42.96
sku79600,Faucets,2200.25
sku79601,Misc,3016.13
sku79602,Misc,4586.88
sku79603,Showers,4659.0
sku79604,Toilets,1089.14
sku79605,Toilets,4685.88
sku79606,Faucets,1145.88
sku79607,Toilets,830.15
sku79608,Misc,4294.62
sku79609,Toilets,3956.41
sku79610,Showers,293.95
sku79611,Toilets,1584.1
sku79612,Misc,966.01
sku79613,Faucets,2708.7
sku79614,Showers,3183.15
sku79615,Toilets,4236.09
sku79616,Showers,3982.49
sku79617,Misc,4653.25
sku79618,Toilets,1315.84
sku79619,Misc,496.1
sku79620,Misc,2005.91
sku79621,Toilets,4297.93
sku79622,Showers,2370.61
sku79623,Faucets,2525.86
sku79624,Faucets,3343.19
sku79625,Faucets,2786.08
sku79626,Showers,4276.99
sku79627,Toilets,3913.21
sku79628,Showers,760.94
sku79629,Faucets,2750.19
sku79630,Showers,3069.41
sku79631,Toilets,1845.35
sku79632,Showers,4582.89
sku79633,Faucets,2968.93
sku79634,Showers,3623.38
sku79635,Misc,2712.65
sku79636,Toilets,727.09
sku79637,Misc,3072.31
sku79638,Showers,2925.38
sku79639,Showers,4897.76
sku79640,Faucets,3161.59
sku79641,Misc,3634.22
sku79642,Showers,1594.62
sku79643,Faucets,1038.01
sku79644,Showers,3257.58
sku79645,Faucets,993.5
sku79646,Faucets,1942.89
sku79647,Toilets,1040.34
sku79648,Faucets,3203.19
sku79649,Faucets,140.28
sku79650,Toilets,1297.73
sku79651,Showers,4458.14
sku79652,Misc,683.4
sku79653,Showers,4378.89
sku79654,Faucets,1208.83
sku79655,Toilets,1810.14
sku79656,Misc,3859.14
sku79657,Showers,1005.74
sku79658,Showers,4995.92
sku79659,Showers,3391.13
sku79660,Faucets,1156.28
sku79661,Toilets,3130.29
sku79662,Misc,2091.78
sku79663,Toilets,1873.14
sku79664,Faucets,408.01
sku79665,Misc,1087.53
sku79666,Toilets,4427.43
sku79667,Misc,4400.95
sku79668,Showers,4860.08
sku79669,Showers,2810.45
sku79670,Faucets,3457.01
sku79671,Misc,3300.57
sku79672,Showers,4881.98
sku79673,Showers,24.81
sku79674,Misc,1083.11
sku79675,Misc,4298.05
sku79676,Misc,2603.82
sku79677,Toilets,1062.0
sku79678,Faucets,4982.56
sku79679,Toilets,3678.54
sku79680,Faucets,4280.92
sku79681,Showers,387.83
sku79682,Misc,4336.76
sku79683,Faucets,2475.36
sku79684,Misc,2786.04
sku79685,Faucets,1293.85
sku79686,Faucets,4686.65
sku79687,Faucets,529.07
sku79688,Toilets,420.34
sku79689,Toilets,4013.03
sku79690,Toilets,3999.55
sku79691,Faucets,4806.35
sku79692,Showers,2658.93
sku79693,Toilets,3190.74
sku79694,Showers,1604.76
sku79695,Showers,2496.08
sku79696,Misc,4564.45
sku79697,Showers,954.86
sku79698,Faucets,3344.55
sku79699,Showers,1369.61
sku79700,Misc,944.79
sku79701,Misc,3506.95
sku79702,Misc,4937.79
sku79703,Misc,3266.97
sku79704,Showers,4897.04
sku79705,Misc,156.74
sku79706,Showers,1364.03
sku79707,Showers,888.78
sku79708,Showers,124.17
sku79709,Showers,4466.1
sku79710,Toilets,2862.12
sku79711,Misc,4280.05
sku79712,Toilets,1286.03
sku79713,Faucets,4499.01
sku79714,Faucets,3060.6
sku79715,Toilets,4425.3
sku79716,Showers,3003.49
sku79717,Misc,3302.68
sku79718,Misc,1063.86
sku79719,Toilets,2729.52
sku79720,Showers,84.58
sku79721,Misc,3859.89
sku79722,Faucets,54.62
sku79723,Faucets,2831.0
sku79724,Showers,215.22
sku79725,Misc,872.8
sku79726,Toilets,2029.58
sku79727,Faucets,2854.0
sku79728,Faucets,3081.75
sku79729,Faucets,1801.86
sku79730,Toilets,3504.83
sku79731,Misc,2029.43
sku79732,Faucets,852.11
sku79733,Showers,3020.85
sku79734,Faucets,3188.37
sku79735,Toilets,2785.13
sku79736,Showers,3982.17
sku79737,Faucets,2831.48
sku79738,Faucets,1244.93
sku79739,Showers,2802.81
sku79740,Toilets,1536.48
sku79741,Toilets,315.38
sku79742,Toilets,1203.08
sku79743,Showers,2078.79
sku79744,Faucets,575.74
sku79745,Toilets,3634.52
sku79746,Faucets,4848.49
sku79747,Showers,303.04
sku79748,Misc,547.8
sku79749,Showers,2484.65
sku79750,Toilets,2519.32
sku79751,Misc,755.44
sku79752,Toilets,3335.01
sku79753,Toilets,1049.11
sku79754,Showers,286.32
sku79755,Faucets,2908.84
sku79756,Faucets,3659.14
sku79757,Toilets,1528.3
sku79758,Misc,724.4
sku79759,Misc,3194.0
sku79760,Toilets,3604.61
sku79761,Faucets,1483.11
sku79762,Showers,2002.09
sku79763,Misc,1230.26
sku79764,Showers,2000.12
sku79765,Showers,4139.02
sku79766,Toilets,1040.18
sku79767,Misc,300.1
sku79768,Toilets,4051.44
sku79769,Faucets,3015.18
sku79770,Showers,2201.07
sku79771,Faucets,901.45
sku79772,Faucets,3004.92
sku79773,Showers,3943.62
sku79774,Showers,3903.02
sku79775,Showers,2629.82
sku79776,Misc,3419.08
sku79777,Faucets,2124.52
sku79778,Showers,4983.93
sku79779,Toilets,335.24
sku79780,Toilets,3232.77
sku79781,Toilets,724.53
sku79782,Faucets,1451.57
sku79783,Showers,1668.1
sku79784,Faucets,1092.31
sku79785,Misc,4248.83
sku79786,Faucets,2765.07
sku79787,Faucets,685.92
sku79788,Toilets,923.67
sku79789,Toilets,4734.47
sku79790,Misc,3.11
sku79791,Toilets,1191.79
sku79792,Toilets,1764.26
sku79793,Showers,1752.98
sku79794,Showers,4279.38
sku79795,Toilets,1176.44
sku79796,Misc,2558.53
sku79797,Faucets,2883.15
sku79798,Faucets,1848.81
sku79799,Showers,776.79
sku79800,Toilets,2662.03
sku79801,Showers,1892.64
sku79802,Misc,4821.28
sku79803,Toilets,2164.2
sku79804,Showers,1637.13
sku79805,Faucets,1187.07
sku79806,Faucets,1482.91
sku79807,Showers,585.62
sku79808,Misc,1782.37
sku79809,Showers,225.85
sku79810,Showers,3987.93
sku79811,Showers,4873.18
sku79812,Toilets,3344.35
sku79813,Showers,1463.74
sku79814,Showers,4698.82
sku79815,Misc,2478.02
sku79816,Misc,2914.63
sku79817,Showers,1579.35
sku79818,Toilets,4013.71
sku79819,Faucets,1954.32
sku79820,Showers,893.56
sku79821,Faucets,659.38
sku79822,Faucets,1560.31
sku79823,Showers,152.63
sku79824,Misc,3103.83
sku79825,Faucets,293.24
sku79826,Toilets,3158.19
sku79827,Faucets,4512.83
sku79828,Toilets,3331.56
sku79829,Showers,3461.85
sku79830,Toilets,4930.68
sku79831,Showers,1819.29
sku79832,Toilets,1696.71
sku79833,Faucets,4290.85
sku79834,Toilets,3760.0
sku79835,Misc,4992.12
sku79836,Misc,3392.0
sku79837,Showers,4790.94
sku79838,Misc,2785.95
sku79839,Faucets,2018.92
sku79840,Showers,3200.83
sku79841,Showers,632.78
sku79842,Faucets,4866.8
sku79843,Misc,4001.35
sku79844,Toilets,1495.57
sku79845,Misc,3371.36
sku79846,Showers,1954.89
sku79847,Showers,4304.69
sku79848,Faucets,638.15
sku79849,Showers,3339.5
sku79850,Showers,1070.93
sku79851,Toilets,3028.06
sku79852,Showers,4818.67
sku79853,Toilets,3231.86
sku79854,Faucets,2518.38
sku79855,Toilets,3611.69
sku79856,Showers,1806.56
sku79857,Misc,95.81
sku79858,Faucets,689.97
sku79859,Faucets,4140.13
sku79860,Faucets,955.35
sku79861,Showers,2657.47
sku79862,Misc,1498.85
sku79863,Toilets,1484.03
sku79864,Misc,2119.47
sku79865,Faucets,2478.36
sku79866,Showers,4074.18
sku79867,Misc,58.75
sku79868,Faucets,4849.77
sku79869,Toilets,2646.25
sku79870,Toilets,766.23
sku79871,Misc,2014.8
sku79872,Faucets,1288.66
sku79873,Misc,1882.97
sku79874,Toilets,4073.88
sku79875,Toilets,656.97
sku79876,Toilets,4388.42
sku79877,Misc,3211.42
sku79878,Faucets,4675.69
sku79879,Toilets,4127.54
sku79880,Toilets,1889.28
sku79881,Toilets,4580.15
sku79882,Misc,1431.29
sku79883,Misc,2295.58
sku79884,Misc,2658.14
sku79885,Faucets,3844.24
sku79886,Misc,2078.0
sku79887,Misc,2960.82
sku79888,Faucets,476.24
sku79889,Showers,1526.68
sku79890,Misc,2800.06
sku79891,Faucets,3216.82
sku79892,Showers,1435.4
sku79893,Misc,1713.4
sku79894,Toilets,3242.02
sku79895,Showers,4788.78
sku79896,Toilets,1625.41
sku79897,Showers,116.54
sku79898,Showers,3174.34
sku79899,Showers,3870.0
sku79900,Misc,2893.21
sku79901,Showers,2144.13
sku79902,Toilets,2985.54
sku79903,Showers,1125.39
sku79904,Showers,3285.14
sku79905,Misc,197.66
sku79906,Faucets,3423.74
sku79907,Misc,4496.29
sku79908,Toilets,4747.82
sku79909,Misc,2281.94
sku79910,Toilets,954.95
sku79911,Faucets,1984.03
sku79912,Showers,2597.22
sku79913,Misc,532.23
sku79914,Misc,4876.99
sku79915,Misc,4371.17
sku79916,Showers,4880.3
sku79917,Showers,1288.3
sku79918,Showers,3639.94
sku79919,Faucets,1340.88
sku79920,Misc,554.18
sku79921,Showers,2975.8
sku79922,Faucets,1669.12
sku79923,Showers,3555.79
sku79924,Showers,4477.58
sku79925,Faucets,4422.75
sku79926,Showers,1332.41
sku79927,Showers,3408.11
sku79928,Faucets,763.26
sku79929,Toilets,858.99
sku79930,Misc,4809.01
sku79931,Misc,2095.87
sku79932,Misc,4782.63
sku79933,Misc,1780.69
sku79934,Toilets,1406.75
sku79935,Faucets,3940.06
sku79936,Faucets,2295.24
sku79937,Faucets,4011.74
sku79938,Showers,256.85
sku79939,Toilets,737.42
sku79940,Showers,2226.02
sku79941,Misc,4022.77
sku79942,Showers,2212.38
sku79943,Toilets,941.96
sku79944,Misc,2361.44
sku79945,Toilets,2062.57
sku79946,Misc,959.15
sku79947,Misc,4354.79
sku79948,Toilets,4530.37
sku79949,Toilets,275.93
sku79950,Misc,4315.91
sku79951,Misc,2680.37
sku79952,Faucets,717.05
sku79953,Misc,1248.69
sku79954,Misc,440.86
sku79955,Showers,1910.66
sku79956,Showers,3542.82
sku79957,Showers,936.42
sku79958,Faucets,4033.53
sku79959,Toilets,323.72
sku79960,Toilets,605.1
sku79961,Misc,1191.84
sku79962,Misc,3480.59
sku79963,Misc,4202.36
sku79964,Misc,494.54
sku79965,Faucets,2158.29
sku79966,Misc,782.13
sku79967,Showers,177.07
sku79968,Toilets,2885.07
sku79969,Showers,3466.05
sku79970,Showers,977.05
sku79971,Showers,468.01
sku79972,Showers,1720.14
sku79973,Faucets,2636.54
sku79974,Misc,2966.76
sku79975,Toilets,3345.68
sku79976,Showers,4144.4
sku79977,Misc,3021.91
sku79978,Showers,421.05
sku79979,Toilets,901.64
sku79980,Showers,4915.38
sku79981,Showers,2771.47
sku79982,Faucets,2861.16
sku79983,Faucets,4661.47
sku79984,Toilets,3046.0
sku79985,Faucets,4061.32
sku79986,Showers,1792.45
sku79987,Misc,1606.41
sku79988,Toilets,4625.57
sku79989,Toilets,1766.9
sku79990,Toilets,2828.81
sku79991,Faucets,1309.74
sku79992,Misc,232.93
sku79993,Faucets,173.31
sku79994,Toilets,880.88
sku79995,Showers,6.0
sku79996,Misc,3305.14
sku79997,Faucets,4518.97
sku79998,Faucets,4551.88
sku79999,Misc,3351.68
sku80000,Misc,942.94
sku80001,Showers,3601.58
sku80002,Toilets,4625.38
sku80003,Misc,2098.06
sku80004,Misc,393.16
sku80005,Faucets,4383.05
sku80006,Misc,3857.82
sku80007,Misc,1764.62
sku80008,Showers,1202.15
sku80009,Misc,3981.47
sku80010,Faucets,177.73
sku80011,Misc,753.76
sku80012,Showers,1776.82
sku80013,Misc,313.59
sku80014,Misc,170.34
sku80015,Showers,3301.21
sku80016,Misc,3980.42
sku80017,Misc,4684.59
sku80018,Faucets,4355.36
sku80019,Toilets,2093.04
sku80020,Misc,844.93
sku80021,Faucets,3073.9
sku80022,Toilets,84.29
sku80023,Misc,2569.97
sku80024,Faucets,723.48
sku80025,Misc,4798.41
sku80026,Showers,3688.86
sku80027,Toilets,1150.39
sku80028,Misc,3828.04
sku80029,Toilets,958.03
sku80030,Misc,2322.55
sku80031,Faucets,363.87
sku80032,Toilets,3896.45
sku80033,Toilets,4061.73
sku80034,Faucets,3880.22
sku80035,Toilets,545.45
sku80036,Showers,2862.74
sku80037,Toilets,990.14
sku80038,Faucets,4960.88
sku80039,Toilets,3616.33
sku80040,Showers,3820.37
sku80041,Toilets,3759.6
sku80042,Showers,2565.77
sku80043,Toilets,1969.58
sku80044,Faucets,2377.11
sku80045,Showers,3127.8
sku80046,Showers,529.52
sku80047,Misc,3306.98
sku80048,Misc,3537.47
sku80049,Faucets,2940.98
sku80050,Misc,1017.75
sku80051,Toilets,3625.7
sku80052,Misc,998.82
sku80053,Toilets,4494.28
sku80054,Toilets,22.0
sku80055,Misc,1313.36
sku80056,Toilets,2097.11
sku80057,Misc,2933.67
sku80058,Faucets,243.71
sku80059,Misc,203.71
sku80060,Showers,3608.38
sku80061,Faucets,2366.32
sku80062,Showers,1375.96
sku80063,Toilets,1020.39
sku80064,Faucets,1346.75
sku80065,Toilets,4456.28
sku80066,Misc,3119.28
sku80067,Toilets,394.2
sku80068,Faucets,3793.31
sku80069,Misc,1249.52
sku80070,Faucets,278.21
sku80071,Misc,762.49
sku80072,Toilets,16.92
sku80073,Misc,767.65
sku80074,Toilets,3472.97
sku80075,Faucets,1611.16
sku80076,Misc,145.0
sku80077,Toilets,4543.67
sku80078,Toilets,4759.24
sku80079,Showers,4590.65
sku80080,Toilets,1613.55
sku80081,Showers,4043.9
sku80082,Misc,4580.6
sku80083,Faucets,1836.11
sku80084,Showers,3450.26
sku80085,Toilets,4006.61
sku80086,Misc,2212.79
sku80087,Faucets,2067.35
sku80088,Misc,2739.02
sku80089,Showers,3721.01
sku80090,Faucets,1786.64
sku80091,Misc,284.86
sku80092,Misc,1719.26
sku80093,Misc,4751.62
sku80094,Faucets,954.15
sku80095,Faucets,218.56
sku80096,Misc,91.15
sku80097,Toilets,4991.91
sku80098,Toilets,430.36
sku80099,Faucets,3793.46
sku80100,Toilets,4233.01
sku80101,Toilets,4413.44
sku80102,Toilets,4153.12
sku80103,Misc,1001.89
sku80104,Misc,2198.88
sku80105,Showers,4874.87
sku80106,Misc,2862.44
sku80107,Misc,2046.34
sku80108,Showers,2468.51
sku80109,Faucets,153.67
sku80110,Toilets,4249.19
sku80111,Toilets,4419.84
sku80112,Faucets,1664.3
sku80113,Faucets,224.52
sku80114,Showers,2450.74
sku80115,Toilets,620.11
sku80116,Faucets,2245.38
sku80117,Misc,728.75
sku80118,Faucets,1441.15
sku80119,Toilets,629.66
sku80120,Misc,3424.7
sku80121,Misc,2775.47
sku80122,Faucets,2195.2
sku80123,Showers,2185.81
sku80124,Toilets,2809.58
sku80125,Misc,2389.04
sku80126,Showers,1083.86
sku80127,Toilets,582.46
sku80128,Faucets,3092.81
sku80129,Misc,2338.34
sku80130,Misc,106.51
sku80131,Faucets,4556.55
sku80132,Toilets,3417.65
sku80133,Misc,4530.73
sku80134,Misc,3173.29
sku80135,Toilets,3291.86
sku80136,Toilets,1831.89
sku80137,Faucets,4920.12
sku80138,Faucets,3718.67
sku80139,Showers,2879.12
sku80140,Showers,695.0
sku80141,Toilets,3746.34
sku80142,Faucets,2965.01
sku80143,Toilets,4674.49
sku80144,Misc,4240.94
sku80145,Faucets,3020.7
sku80146,Showers,4894.9
sku80147,Toilets,3615.2
sku80148,Misc,1623.77
sku80149,Faucets,2732.97
sku80150,Toilets,2994.62
sku80151,Faucets,3735.91
sku80152,Toilets,21.37
sku80153,Misc,55.11
sku80154,Toilets,3494.21
sku80155,Misc,1593.41
sku80156,Toilets,909.28
sku80157,Showers,2307.06
sku80158,Faucets,369.01
sku80159,Toilets,3986.36
sku80160,Showers,3210.25
sku80161,Faucets,3512.02
sku80162,Toilets,469.16
sku80163,Toilets,130.5
sku80164,Showers,4733.63
sku80165,Showers,1020.45
sku80166,Faucets,3847.11
sku80167,Showers,21.17
sku80168,Misc,2192.33
sku80169,Showers,1706.46
sku80170,Faucets,2357.84
sku80171,Faucets,4180.48
sku80172,Showers,1156.09
sku80173,Faucets,240.43
sku80174,Showers,4646.41
sku80175,Showers,1135.78
sku80176,Toilets,3787.92
sku80177,Faucets,3971.64
sku80178,Toilets,3274.79
sku80179,Showers,3059.01
sku80180,Showers,1641.02
sku80181,Faucets,4556.96
sku80182,Faucets,4925.33
sku80183,Showers,2508.69
sku80184,Misc,3065.85
sku80185,Toilets,2546.68
sku80186,Faucets,2513.56
sku80187,Showers,1542.41
sku80188,Showers,3821.83
sku80189,Faucets,4577.89
sku80190,Misc,558.02
sku80191,Toilets,3723.16
sku80192,Toilets,668.7
sku80193,Faucets,3855.43
sku80194,Faucets,4664.48
sku80195,Showers,1188.04
sku80196,Misc,4913.92
sku80197,Misc,4993.32
sku80198,Showers,4902.24
sku80199,Toilets,3538.18
sku80200,Misc,334.15
sku80201,Toilets,4419.01
sku80202,Faucets,3394.44
sku80203,Toilets,3205.37
sku80204,Misc,4775.08
sku80205,Faucets,3471.18
sku80206,Faucets,4811.29
sku80207,Toilets,4811.19
sku80208,Misc,4943.67
sku80209,Toilets,1105.8
sku80210,Showers,4456.43
sku80211,Misc,2950.48
sku80212,Misc,954.4
sku80213,Showers,997.13
sku80214,Faucets,1767.86
sku80215,Misc,894.61
sku80216,Showers,1832.1
sku80217,Toilets,3259.24
sku80218,Misc,3928.97
sku80219,Misc,409.46
sku80220,Toilets,1569.68
sku80221,Showers,242.74
sku80222,Misc,674.93
sku80223,Showers,3994.91
sku80224,Misc,1814.28
sku80225,Faucets,223.4
sku80226,Showers,1218.96
sku80227,Faucets,2233.53
sku80228,Misc,1688.19
sku80229,Faucets,148.81
sku80230,Faucets,1591.95
sku80231,Toilets,851.12
sku80232,Faucets,3570.43
sku80233,Showers,145.03
sku80234,Faucets,2503.0
sku80235,Showers,3127.71
sku80236,Showers,2871.85
sku80237,Faucets,4776.8
sku80238,Misc,1093.65
sku80239,Showers,2812.14
sku80240,Toilets,1898.88
sku80241,Misc,1380.31
sku80242,Faucets,1576.16
sku80243,Showers,3111.79
sku80244,Faucets,3220.56
sku80245,Showers,2294.41
sku80246,Showers,2107.05
sku80247,Toilets,1875.3
sku80248,Misc,4852.26
sku80249,Faucets,985.51
sku80250,Misc,1043.87
sku80251,Toilets,4205.35
sku80252,Toilets,1461.72
sku80253,Misc,4608.39
sku80254,Misc,3851.73
sku80255,Showers,295.14
sku80256,Misc,350.12
sku80257,Toilets,2570.71
sku80258,Showers,4825.43
sku80259,Faucets,2067.5
sku80260,Misc,2138.6
sku80261,Toilets,44.29
sku80262,Toilets,4615.56
sku80263,Faucets,483.29
sku80264,Misc,204.49
sku80265,Toilets,1467.27
sku80266,Showers,892.34
sku80267,Toilets,960.36
sku80268,Faucets,1124.31
sku80269,Toilets,187.08
sku80270,Toilets,1471.38
sku80271,Toilets,293.4
sku80272,Showers,2551.95
sku80273,Misc,209.39
sku80274,Toilets,3648.67
sku80275,Toilets,1766.56
sku80276,Toilets,1934.67
sku80277,Faucets,3232.46
sku80278,Misc,4633.91
sku80279,Showers,3138.05
sku80280,Showers,2527.79
sku80281,Toilets,981.28
sku80282,Toilets,470.43
sku80283,Faucets,778.19
sku80284,Misc,3973.51
sku80285,Misc,4594.92
sku80286,Toilets,4664.08
sku80287,Misc,3050.67
sku80288,Showers,3699.99
sku80289,Showers,3630.22
sku80290,Faucets,86.06
sku80291,Faucets,2701.77
sku80292,Misc,4541.0
sku80293,Misc,2981.71
sku80294,Showers,3793.12
sku80295,Faucets,3824.21
sku80296,Showers,3154.53
sku80297,Showers,2933.62
sku80298,Toilets,1146.83
sku80299,Showers,3919.41
sku80300,Misc,1300.33
sku80301,Faucets,3361.12
sku80302,Toilets,3184.47
sku80303,Showers,4788.42
sku80304,Toilets,1233.09
sku80305,Faucets,2525.41
sku80306,Misc,1358.38
sku80307,Showers,4031.23
sku80308,Faucets,2378.59
sku80309,Misc,3984.15
sku80310,Misc,3286.43
sku80311,Showers,805.35
sku80312,Toilets,796.14
sku80313,Toilets,362.38
sku80314,Misc,823.5
sku80315,Misc,2750.39
sku80316,Toilets,1800.78
sku80317,Faucets,1929.31
sku80318,Toilets,9.14
sku80319,Faucets,1136.85
sku80320,Faucets,943.91
sku80321,Misc,2660.41
sku80322,Faucets,2622.27
sku80323,Faucets,1147.87
sku80324,Toilets,3883.65
sku80325,Misc,1066.58
sku80326,Showers,3070.53
sku80327,Misc,4546.62
sku80328,Faucets,2793.14
sku80329,Faucets,7.89
sku80330,Showers,3115.44
sku80331,Toilets,2133.9
sku80332,Misc,3423.15
sku80333,Showers,2820.5
sku80334,Misc,4384.53
sku80335,Showers,1834.38
sku80336,Misc,2.88
sku80337,Misc,4318.96
sku80338,Showers,1805.02
sku80339,Toilets,3035.43
sku80340,Toilets,1659.09
sku80341,Toilets,2018.22
sku80342,Misc,289.4
sku80343,Faucets,843.18
sku80344,Faucets,3063.45
sku80345,Showers,2720.72
sku80346,Misc,424.47
sku80347,Misc,2012.78
sku80348,Toilets,3148.8
sku80349,Faucets,2706.01
sku80350,Showers,3054.77
sku80351,Showers,2859.79
sku80352,Showers,2128.26
sku80353,Faucets,1544.48
sku80354,Misc,2071.2
sku80355,Showers,854.59
sku80356,Toilets,3657.86
sku80357,Faucets,1058.29
sku80358,Toilets,303.25
sku80359,Misc,241.12
sku80360,Misc,3361.86
sku80361,Faucets,1924.81
sku80362,Misc,2395.86
sku80363,Toilets,2912.49
sku80364,Misc,4752.21
sku80365,Toilets,2633.04
sku80366,Misc,3841.99
sku80367,Faucets,4282.66
sku80368,Faucets,3313.47
sku80369,Faucets,4806.22
sku80370,Faucets,994.76
sku80371,Misc,2623.48
sku80372,Faucets,2362.07
sku80373,Toilets,4392.83
sku80374,Toilets,2860.52
sku80375,Toilets,1715.42
sku80376,Misc,617.3
sku80377,Misc,4094.56
sku80378,Faucets,4370.61
sku80379,Misc,3290.57
sku80380,Toilets,751.67
sku80381,Showers,3.76
sku80382,Toilets,2202.17
sku80383,Misc,3172.18
sku80384,Misc,423.87
sku80385,Faucets,4701.77
sku80386,Toilets,3271.03
sku80387,Showers,2847.02
sku80388,Misc,1048.82
sku80389,Toilets,3665.78
sku80390,Misc,2674.78
sku80391,Misc,933.34
sku80392,Toilets,1566.38
sku80393,Showers,445.16
sku80394,Showers,3487.18
sku80395,Misc,849.72
sku80396,Toilets,3079.51
sku80397,Showers,3934.67
sku80398,Toilets,1311.28
sku80399,Misc,3606.86
sku80400,Toilets,4879.81
sku80401,Faucets,807.04
sku80402,Misc,1932.44
sku80403,Toilets,2923.22
sku80404,Showers,598.8
sku80405,Faucets,3744.6
sku80406,Faucets,4835.15
sku80407,Toilets,1094.41
sku80408,Faucets,3637.29
sku80409,Toilets,637.04
sku80410,Misc,2677.62
sku80411,Showers,3674.86
sku80412,Toilets,1713.66
sku80413,Showers,1713.45
sku80414,Toilets,4730.61
sku80415,Misc,4317.77
sku80416,Showers,3263.53
sku80417,Faucets,2738.69
sku80418,Toilets,3851.29
sku80419,Showers,1993.58
sku80420,Misc,4197.77
sku80421,Showers,3622.24
sku80422,Showers,1499.18
sku80423,Showers,3821.51
sku80424,Faucets,2531.81
sku80425,Faucets,1087.93
sku80426,Faucets,3866.77
sku80427,Showers,1502.63
sku80428,Misc,225.75
sku80429,Showers,4258.96
sku80430,Faucets,153.25
sku80431,Misc,1087.87
sku80432,Faucets,939.07
sku80433,Toilets,2531.24
sku80434,Showers,2176.7
sku80435,Toilets,3590.25
sku80436,Showers,1072.15
sku80437,Showers,2204.24
sku80438,Misc,3349.34
sku80439,Showers,1805.18
sku80440,Showers,625.67
sku80441,Showers,3526.95
sku80442,Misc,4235.14
sku80443,Faucets,4660.38
sku80444,Misc,1874.64
sku80445,Misc,4755.14
sku80446,Showers,1625.74
sku80447,Faucets,581.36
sku80448,Misc,3296.66
sku80449,Misc,4256.16
sku80450,Misc,270.24
sku80451,Toilets,838.75
sku80452,Toilets,771.27
sku80453,Toilets,2840.54
sku80454,Showers,3173.61
sku80455,Showers,222.09
sku80456,Faucets,4353.65
